X,win,DataType,TIN_Stage_AFC.Asian.Cup,TIN_Stage_AFC.Asian.Cup.qualification,TIN_Stage_African.Cup.of.Nations,TIN_Stage_African.Cup.of.Nations.qualification,TIN_Stage_African.Nations.Championship,TIN_Stage_African.Nations.Championship.qualification,TIN_Stage_Amilcar.Cabral.Cup,TIN_Stage_Arab.Cup,TIN_Stage_Arab.Cup.qualification,TIN_Stage_Atlantic.Cup,TIN_Stage_Balkan.Cup,TIN_Stage_Beijing.International.Friendship.Tournament,TIN_Stage_Bolivarian.Games,TIN_Stage_Brazil.Independence.Cup,TIN_Stage_British.Championship,TIN_Stage_CCCF.Championship,TIN_Stage_CONCACAF.Championship,TIN_Stage_CONCACAF.Championship.qualification,TIN_Stage_CONCACAF.Nations.League,TIN_Stage_CONCACAF.Nations.League.qualification,TIN_Stage_Confederations.Cup,TIN_Stage_CONMEBOL.UEFA.Cup.of.Champions,TIN_Stage_Copa.America,TIN_Stage_Copa.Artigas,TIN_Stage_Copa.Bernardo.O.Higgins,TIN_Stage_Copa.Carlos.Dittborn,TIN_Stage_Copa.Chevallier.Boutell,TIN_Stage_Copa.Confraternidad,TIN_Stage_Copa.Felix.Bogado,TIN_Stage_Copa.Juan.Pinto.Duran,TIN_Stage_Copa.Lipton,TIN_Stage_Copa.Newton,TIN_Stage_Copa.Oswaldo.Cruz,TIN_Stage_Copa.Premio.Honor.Argentino,TIN_Stage_Copa.Premio.Honor.Uruguayo,TIN_Stage_Copa.Ramon.Castilla,TIN_Stage_Copa.Rio.Branco,TIN_Stage_Copa.Roca,TIN_Stage_COSAFA.Cup,TIN_Stage_Cup.of.Ancient.Civilizations,TIN_Stage_Cyprus.International.Tournament,TIN_Stage_Dakar.Tournament,TIN_Stage_Dynasty.Cup,TIN_Stage_EAFF.Championship,TIN_Stage_FIFA.75th.Anniversary.Cup,TIN_Stage_FIFA.World.Cup.qualification,TIN_Stage_Final,TIN_Stage_Final.round,TIN_Stage_First.group.stage,TIN_Stage_First.round,TIN_Stage_Friendly,TIN_Stage_Gold.Cup,TIN_Stage_Gold.Cup.qualification,TIN_Stage_Group.stage,TIN_Stage_Guangzhou.International.Friendship.Tournament,TIN_Stage_Gulf.Cup,TIN_Stage_Indonesia.Tournament,TIN_Stage_International.Cup,TIN_Stage_King.Hassan.II.Tournament,TIN_Stage_King.s.Cup,TIN_Stage_Kirin.Challenge.Cup,TIN_Stage_Kirin.Cup,TIN_Stage_Korea.Cup,TIN_Stage_Kuneitra.Cup,TIN_Stage_Lunar.New.Year.Cup,TIN_Stage_Malta.International.Tournament,TIN_Stage_Matthews.Cup,TIN_Stage_Merdeka.Tournament,TIN_Stage_Merlion.Cup,TIN_Stage_Millennium.Cup,TIN_Stage_Mundialito,TIN_Stage_NAFU.Championship,TIN_Stage_Nations.Cup,TIN_Stage_Nehru.Cup,TIN_Stage_Nordic.Championship,TIN_Stage_Oceania.Nations.Cup,TIN_Stage_OSN.Cup,TIN_Stage_Palestine.Cup,TIN_Stage_Pan.American.Championship,TIN_Stage_Quarter.finals,TIN_Stage_Real.Madrid.75th.Anniversary.Cup,TIN_Stage_Round.of.16,TIN_Stage_Rous.Cup,TIN_Stage_Second.group.stage,TIN_Stage_Semi.finals,TIN_Stage_Simba.Tournament,TIN_Stage_Superclasico.de.las.Americas,TIN_Stage_Third.place,TIN_Stage_Tournament.Burkina.Faso,TIN_Stage_Tournoi.de.France,TIN_Stage_UDEAC.Cup,TIN_Stage_UEFA.Euro,TIN_Stage_UEFA.Euro.qualification,TIN_Stage_UEFA.Nations.League,TIN_Stage_UNCAF.Cup,TIN_Stage_United.Arab.Emirates.Friendship.Tournament,TIN_Stage_USA.Cup,TIN_Stage_Vietnam.Independence.Cup,TIN_Stage_WAFF.Championship,TIN_Stage_West.African.Cup,TIN_Home.Team_Afghanistan,TIN_Home.Team_Albania,TIN_Home.Team_Algeria,TIN_Home.Team_Andalusia,TIN_Home.Team_Andorra,TIN_Home.Team_Angola,TIN_Home.Team_Antigua.and.Barbuda,TIN_Home.Team_Argentina,TIN_Home.Team_Armenia,TIN_Home.Team_Aruba,TIN_Home.Team_Australia,TIN_Home.Team_Austria,TIN_Home.Team_Azerbaijan,TIN_Home.Team_Bahrain,TIN_Home.Team_Bangladesh,TIN_Home.Team_Barbados,TIN_Home.Team_Basque.Country,TIN_Home.Team_Belarus,TIN_Home.Team_Belgium,TIN_Home.Team_Belize,TIN_Home.Team_Benin,TIN_Home.Team_Bermuda,TIN_Home.Team_Bhutan,TIN_Home.Team_Bolivia,TIN_Home.Team_Bosnia.and.Herzegovina,TIN_Home.Team_Botswana,TIN_Home.Team_Brazil,TIN_Home.Team_Brittany,TIN_Home.Team_Brunei,TIN_Home.Team_Bulgaria,TIN_Home.Team_Burkina.Faso,TIN_Home.Team_Burundi,TIN_Home.Team_Cambodia,TIN_Home.Team_Cameroon,TIN_Home.Team_Canada,TIN_Home.Team_Cape.Verde,TIN_Home.Team_Catalonia,TIN_Home.Team_Cayman.Islands,TIN_Home.Team_Central.African.Republic,TIN_Home.Team_Chad,TIN_Home.Team_Chile,TIN_Home.Team_China,TIN_Home.Team_China.PR,TIN_Home.Team_Colombia,TIN_Home.Team_Comoros,TIN_Home.Team_Congo,TIN_Home.Team_Corsica,TIN_Home.Team_Costa.Rica,TIN_Home.Team_Croatia,TIN_Home.Team_Cuba,TIN_Home.Team_Curaçao,TIN_Home.Team_Cyprus,TIN_Home.Team_Czech.Republic,TIN_Home.Team_Czechoslovakia,TIN_Home.Team_Denmark,TIN_Home.Team_Djibouti,TIN_Home.Team_Dominica,TIN_Home.Team_Dominican.Republic,TIN_Home.Team_DR.Congo,TIN_Home.Team_East.Germany,TIN_Home.Team_Ecuador,TIN_Home.Team_Egypt,TIN_Home.Team_El.Salvador,TIN_Home.Team_England,TIN_Home.Team_Equatorial.Guinea,TIN_Home.Team_Eritrea,TIN_Home.Team_Estonia,TIN_Home.Team_Eswatini,TIN_Home.Team_Ethiopia,TIN_Home.Team_Faroe.Islands,TIN_Home.Team_Fiji,TIN_Home.Team_Finland,TIN_Home.Team_France,TIN_Home.Team_French.Guiana,TIN_Home.Team_Gabon,TIN_Home.Team_Galicia,TIN_Home.Team_Gambia,TIN_Home.Team_Georgia,TIN_Home.Team_German.DR,TIN_Home.Team_Germany,TIN_Home.Team_Ghana,TIN_Home.Team_Gibraltar,TIN_Home.Team_Greece,TIN_Home.Team_Grenada,TIN_Home.Team_Guadeloupe,TIN_Home.Team_Guam,TIN_Home.Team_Guatemala,TIN_Home.Team_Guinea,TIN_Home.Team_Guinea.Bissau,TIN_Home.Team_Guyana,TIN_Home.Team_Haiti,TIN_Home.Team_Honduras,TIN_Home.Team_Hong.Kong,TIN_Home.Team_Hungary,TIN_Home.Team_Iceland,TIN_Home.Team_India,TIN_Home.Team_Indonesia,TIN_Home.Team_Iran,TIN_Home.Team_Iraq,TIN_Home.Team_Israel,TIN_Home.Team_Italy,TIN_Home.Team_Ivory.Coast,TIN_Home.Team_Jamaica,TIN_Home.Team_Japan,TIN_Home.Team_Jordan,TIN_Home.Team_Kazakhstan,TIN_Home.Team_Kenya,TIN_Home.Team_Kosovo,TIN_Home.Team_Kuwait,TIN_Home.Team_Kyrgyzstan,TIN_Home.Team_Laos,TIN_Home.Team_Latvia,TIN_Home.Team_Lebanon,TIN_Home.Team_Lesotho,TIN_Home.Team_Liberia,TIN_Home.Team_Libya,TIN_Home.Team_Liechtenstein,TIN_Home.Team_Lithuania,TIN_Home.Team_Luxembourg,TIN_Home.Team_Macau,TIN_Home.Team_Madagascar,TIN_Home.Team_Malawi,TIN_Home.Team_Malaysia,TIN_Home.Team_Maldives,TIN_Home.Team_Mali,TIN_Home.Team_Malta,TIN_Home.Team_Manchukuo,TIN_Home.Team_Martinique,TIN_Home.Team_Mauritania,TIN_Home.Team_Mauritius,TIN_Home.Team_Mexico,TIN_Home.Team_Moldova,TIN_Home.Team_Montenegro,TIN_Home.Team_Morocco,TIN_Home.Team_Mozambique,TIN_Home.Team_Myanmar,TIN_Home.Team_Namibia,TIN_Home.Team_Nepal,TIN_Home.Team_Netherlands,TIN_Home.Team_New.Caledonia,TIN_Home.Team_New.Zealand,TIN_Home.Team_Nicaragua,TIN_Home.Team_Niger,TIN_Home.Team_Nigeria,TIN_Home.Team_North.Korea,TIN_Home.Team_North.Macedonia,TIN_Home.Team_Northern.Cyprus,TIN_Home.Team_Northern.Ireland,TIN_Home.Team_Norway,TIN_Home.Team_Oman,TIN_Home.Team_Pakistan,TIN_Home.Team_Palestine,TIN_Home.Team_Panama,TIN_Home.Team_Paraguay,TIN_Home.Team_Peru,TIN_Home.Team_Philippines,TIN_Home.Team_Poland,TIN_Home.Team_Portugal,TIN_Home.Team_Puerto.Rico,TIN_Home.Team_Qatar,TIN_Home.Team_Republic.of.Ireland,TIN_Home.Team_Romania,TIN_Home.Team_Russia,TIN_Home.Team_Rwanda,TIN_Home.Team_Saarland,TIN_Home.Team_Saint.Kitts.and.Nevis,TIN_Home.Team_Saint.Lucia,TIN_Home.Team_Saint.Vincent.and.the.Grenadines,TIN_Home.Team_San.Marino,TIN_Home.Team_São.Tomé.and.Príncipe,TIN_Home.Team_Saudi.Arabia,TIN_Home.Team_Scotland,TIN_Home.Team_Senegal,TIN_Home.Team_Serbia,TIN_Home.Team_Seychelles,TIN_Home.Team_Sierra.Leone,TIN_Home.Team_Silesia,TIN_Home.Team_Singapore,TIN_Home.Team_Slovakia,TIN_Home.Team_Slovenia,TIN_Home.Team_Solomon.Islands,TIN_Home.Team_South.Africa,TIN_Home.Team_South.Korea,TIN_Home.Team_Spain,TIN_Home.Team_Sri.Lanka,TIN_Home.Team_Sudan,TIN_Home.Team_Suriname,TIN_Home.Team_Sweden,TIN_Home.Team_Switzerland,TIN_Home.Team_Syria,TIN_Home.Team_Tahiti,TIN_Home.Team_Taiwan,TIN_Home.Team_Tajikistan,TIN_Home.Team_Tanzania,TIN_Home.Team_Thailand,TIN_Home.Team_Timor.Leste,TIN_Home.Team_Togo,TIN_Home.Team_Trinidad.and.Tobago,TIN_Home.Team_Tunisia,TIN_Home.Team_Turkey,TIN_Home.Team_Turkmenistan,TIN_Home.Team_Uganda,TIN_Home.Team_Ukraine,TIN_Home.Team_United.Arab.Emirates,TIN_Home.Team_United.States,TIN_Home.Team_United.States.Virgin.Islands,TIN_Home.Team_Uruguay,TIN_Home.Team_Uzbekistan,TIN_Home.Team_Venezuela,TIN_Home.Team_Vietnam,TIN_Home.Team_Vietnam.Republic,TIN_Home.Team_Wales,TIN_Home.Team_Yemen,TIN_Home.Team_Yugoslavia,TIN_Home.Team_Zambia,TIN_Home.Team_Zimbabwe,TIN_Away.Team_Afghanistan,TIN_Away.Team_Albania,TIN_Away.Team_Algeria,TIN_Away.Team_American.Samoa,TIN_Away.Team_Andorra,TIN_Away.Team_Angola,TIN_Away.Team_Antigua.and.Barbuda,TIN_Away.Team_Argentina,TIN_Away.Team_Armenia,TIN_Away.Team_Aruba,TIN_Away.Team_Australia,TIN_Away.Team_Austria,TIN_Away.Team_Azerbaijan,TIN_Away.Team_Bahrain,TIN_Away.Team_Bangladesh,TIN_Away.Team_Barbados,TIN_Away.Team_Basque.Country,TIN_Away.Team_Belarus,TIN_Away.Team_Belgium,TIN_Away.Team_Belize,TIN_Away.Team_Benin,TIN_Away.Team_Bermuda,TIN_Away.Team_Bhutan,TIN_Away.Team_Bolivia,TIN_Away.Team_Bosnia.and.Herzegovina,TIN_Away.Team_Botswana,TIN_Away.Team_Brazil,TIN_Away.Team_Brunei,TIN_Away.Team_Bulgaria,TIN_Away.Team_Burkina.Faso,TIN_Away.Team_Burundi,TIN_Away.Team_Cambodia,TIN_Away.Team_Cameroon,TIN_Away.Team_Canada,TIN_Away.Team_Cape.Verde,TIN_Away.Team_Catalonia,TIN_Away.Team_Cayman.Islands,TIN_Away.Team_Central.African.Republic,TIN_Away.Team_Chad,TIN_Away.Team_Chile,TIN_Away.Team_China,TIN_Away.Team_China.PR,TIN_Away.Team_Colombia,TIN_Away.Team_Comoros,TIN_Away.Team_Congo,TIN_Away.Team_Cook.Islands,TIN_Away.Team_Corsica,TIN_Away.Team_Costa.Rica,TIN_Away.Team_Croatia,TIN_Away.Team_Cuba,TIN_Away.Team_Curaçao,TIN_Away.Team_Cyprus,TIN_Away.Team_Czech.Republic,TIN_Away.Team_Czechoslovakia,TIN_Away.Team_Denmark,TIN_Away.Team_Djibouti,TIN_Away.Team_Dominica,TIN_Away.Team_DR.Congo,TIN_Away.Team_East.Germany,TIN_Away.Team_Ecuador,TIN_Away.Team_Egypt,TIN_Away.Team_El.Salvador,TIN_Away.Team_England,TIN_Away.Team_Equatorial.Guinea,TIN_Away.Team_Eritrea,TIN_Away.Team_Estonia,TIN_Away.Team_Eswatini,TIN_Away.Team_Ethiopia,TIN_Away.Team_Faroe.Islands,TIN_Away.Team_Fiji,TIN_Away.Team_Finland,TIN_Away.Team_France,TIN_Away.Team_French.Guiana,TIN_Away.Team_Gabon,TIN_Away.Team_Gambia,TIN_Away.Team_Georgia,TIN_Away.Team_German.DR,TIN_Away.Team_Germany,TIN_Away.Team_Ghana,TIN_Away.Team_Gibraltar,TIN_Away.Team_Greece,TIN_Away.Team_Grenada,TIN_Away.Team_Guadeloupe,TIN_Away.Team_Guam,TIN_Away.Team_Guatemala,TIN_Away.Team_Guinea,TIN_Away.Team_Guinea.Bissau,TIN_Away.Team_Guyana,TIN_Away.Team_Haiti,TIN_Away.Team_Honduras,TIN_Away.Team_Hong.Kong,TIN_Away.Team_Hungary,TIN_Away.Team_Iceland,TIN_Away.Team_India,TIN_Away.Team_Indonesia,TIN_Away.Team_Iran,TIN_Away.Team_Iraq,TIN_Away.Team_Israel,TIN_Away.Team_Italy,TIN_Away.Team_Ivory.Coast,TIN_Away.Team_Jamaica,TIN_Away.Team_Japan,TIN_Away.Team_Jordan,TIN_Away.Team_Kazakhstan,TIN_Away.Team_Kenya,TIN_Away.Team_Kosovo,TIN_Away.Team_Kuwait,TIN_Away.Team_Kyrgyzstan,TIN_Away.Team_Laos,TIN_Away.Team_Latvia,TIN_Away.Team_Lebanon,TIN_Away.Team_Lesotho,TIN_Away.Team_Liberia,TIN_Away.Team_Libya,TIN_Away.Team_Liechtenstein,TIN_Away.Team_Lithuania,TIN_Away.Team_Luxembourg,TIN_Away.Team_Macau,TIN_Away.Team_Madagascar,TIN_Away.Team_Malawi,TIN_Away.Team_Malaysia,TIN_Away.Team_Maldives,TIN_Away.Team_Mali,TIN_Away.Team_Malta,TIN_Away.Team_Manchukuo,TIN_Away.Team_Martinique,TIN_Away.Team_Mauritania,TIN_Away.Team_Mauritius,TIN_Away.Team_Mexico,TIN_Away.Team_Moldova,TIN_Away.Team_Mongolia,TIN_Away.Team_Montenegro,TIN_Away.Team_Morocco,TIN_Away.Team_Mozambique,TIN_Away.Team_Myanmar,TIN_Away.Team_Namibia,TIN_Away.Team_Nepal,TIN_Away.Team_Netherlands,TIN_Away.Team_New.Caledonia,TIN_Away.Team_New.Zealand,TIN_Away.Team_Nicaragua,TIN_Away.Team_Niger,TIN_Away.Team_Nigeria,TIN_Away.Team_North.Korea,TIN_Away.Team_North.Macedonia,TIN_Away.Team_Northern.Ireland,TIN_Away.Team_Norway,TIN_Away.Team_Oman,TIN_Away.Team_Pakistan,TIN_Away.Team_Palestine,TIN_Away.Team_Panama,TIN_Away.Team_Papua.New.Guinea,TIN_Away.Team_Paraguay,TIN_Away.Team_Peru,TIN_Away.Team_Philippines,TIN_Away.Team_Poland,TIN_Away.Team_Portugal,TIN_Away.Team_Puerto.Rico,TIN_Away.Team_Qatar,TIN_Away.Team_Republic.of.Ireland,TIN_Away.Team_Romania,TIN_Away.Team_Russia,TIN_Away.Team_Rwanda,TIN_Away.Team_Saarland,TIN_Away.Team_Saint.Kitts.and.Nevis,TIN_Away.Team_Saint.Lucia,TIN_Away.Team_Saint.Vincent.and.the.Grenadines,TIN_Away.Team_Samoa,TIN_Away.Team_San.Marino,TIN_Away.Team_São.Tomé.and.Príncipe,TIN_Away.Team_Saudi.Arabia,TIN_Away.Team_Scotland,TIN_Away.Team_Senegal,TIN_Away.Team_Serbia,TIN_Away.Team_Seychelles,TIN_Away.Team_Sierra.Leone,TIN_Away.Team_Singapore,TIN_Away.Team_Slovakia,TIN_Away.Team_Slovenia,TIN_Away.Team_Solomon.Islands,TIN_Away.Team_Somalia,TIN_Away.Team_South.Africa,TIN_Away.Team_South.Korea,TIN_Away.Team_South.Sudan,TIN_Away.Team_Spain,TIN_Away.Team_Sri.Lanka,TIN_Away.Team_Sudan,TIN_Away.Team_Suriname,TIN_Away.Team_Sweden,TIN_Away.Team_Switzerland,TIN_Away.Team_Syria,TIN_Away.Team_Tahiti,TIN_Away.Team_Taiwan,TIN_Away.Team_Tajikistan,TIN_Away.Team_Tanzania,TIN_Away.Team_Thailand,TIN_Away.Team_Timor.Leste,TIN_Away.Team_Togo,TIN_Away.Team_Tonga,TIN_Away.Team_Trinidad.and.Tobago,TIN_Away.Team_Tunisia,TIN_Away.Team_Turkey,TIN_Away.Team_Turkmenistan,TIN_Away.Team_Uganda,TIN_Away.Team_Ukraine,TIN_Away.Team_United.Arab.Emirates,TIN_Away.Team_United.States,TIN_Away.Team_Uruguay,TIN_Away.Team_Uzbekistan,TIN_Away.Team_Vanuatu,TIN_Away.Team_Venezuela,TIN_Away.Team_Vietnam,TIN_Away.Team_Vietnam.Republic,TIN_Away.Team_Wales,TIN_Away.Team_Western.Australia,TIN_Away.Team_Yemen,TIN_Away.Team_Yemen.DPR,TIN_Away.Team_Yugoslavia,TIN_Away.Team_Zambia,TIN_Away.Team_Zimbabwe,TIN_TFC_Host.Team_.FALSE.FALSE.,TIN_TFC_Host.Team_.FALSE.TRUE.,TIN_TFC_Year_.1872.1872.,TIN_TFC_Year_.1872.1873.,TIN_TFC_Year_.1873.1874.,TIN_TFC_Year_.1874.1875.,TIN_TFC_Year_.1875.1876.,TIN_TFC_Year_.1876.1877.,TIN_TFC_Year_.1877.1878.,TIN_TFC_Year_.1878.1879.,TIN_TFC_Year_.1879.1880.,TIN_TFC_Year_.1880.1881.,TIN_TFC_Year_.1881.1882.,TIN_TFC_Year_.1882.1883.,TIN_TFC_Year_.1883.1884.,TIN_TFC_Year_.1884.1885.,TIN_TFC_Year_.1885.1886.,TIN_TFC_Year_.1886.1887.,TIN_TFC_Year_.1887.1888.,TIN_TFC_Year_.1888.1889.,TIN_TFC_Year_.1889.1890.,TIN_TFC_Year_.1890.1891.,TIN_TFC_Year_.1891.1892.,TIN_TFC_Year_.1892.1893.,TIN_TFC_Year_.1893.1894.,TIN_TFC_Year_.1894.1895.,TIN_TFC_Year_.1895.1896.,TIN_TFC_Year_.1896.1897.,TIN_TFC_Year_.1897.1898.,TIN_TFC_Year_.1898.1899.,TIN_TFC_Year_.1899.1900.,TIN_TFC_Year_.1900.1901.,TIN_TFC_Year_.1901.1902.,TIN_TFC_Year_.1902.1903.,TIN_TFC_Year_.1903.1904.,TIN_TFC_Year_.1904.1905.,TIN_TFC_Year_.1905.1906.,TIN_TFC_Year_.1906.1907.,TIN_TFC_Year_.1907.1908.,TIN_TFC_Year_.1908.1909.,TIN_TFC_Year_.1909.1910.,TIN_TFC_Year_.1910.1911.,TIN_TFC_Year_.1911.1912.,TIN_TFC_Year_.1912.1913.,TIN_TFC_Year_.1913.1914.,TIN_TFC_Year_.1914.1915.,TIN_TFC_Year_.1915.1916.,TIN_TFC_Year_.1916.1917.,TIN_TFC_Year_.1917.1918.,TIN_TFC_Year_.1918.1919.,TIN_TFC_Year_.1919.1920.,TIN_TFC_Year_.1920.1921.,TIN_TFC_Year_.1921.1922.,TIN_TFC_Year_.1922.1923.,TIN_TFC_Year_.1923.1924.,TIN_TFC_Year_.1924.1925.,TIN_TFC_Year_.1925.1926.,TIN_TFC_Year_.1926.1927.,TIN_TFC_Year_.1927.1928.,TIN_TFC_Year_.1928.1929.,TIN_TFC_Year_.1929.1930.,TIN_TFC_Year_.1930.1931.,TIN_TFC_Year_.1931.1932.,TIN_TFC_Year_.1932.1933.,TIN_TFC_Year_.1933.1934.,TIN_TFC_Year_.1934.1935.,TIN_TFC_Year_.1935.1936.,TIN_TFC_Year_.1936.1937.,TIN_TFC_Year_.1937.1938.,TIN_TFC_Year_.1938.1939.,TIN_TFC_Year_.1939.1940.,TIN_TFC_Year_.1940.1941.,TIN_TFC_Year_.1941.1942.,TIN_TFC_Year_.1942.1943.,TIN_TFC_Year_.1943.1944.,TIN_TFC_Year_.1944.1945.,TIN_TFC_Year_.1945.1946.,TIN_TFC_Year_.1946.1947.,TIN_TFC_Year_.1947.1948.,TIN_TFC_Year_.1948.1949.,TIN_TFC_Year_.1949.1950.,TIN_TFC_Year_.1950.1951.,TIN_TFC_Year_.1951.1952.,TIN_TFC_Year_.1952.1953.,TIN_TFC_Year_.1953.1954.,TIN_TFC_Year_.1954.1955.,TIN_TFC_Year_.1955.1956.,TIN_TFC_Year_.1956.1957.,TIN_TFC_Year_.1957.1958.,TIN_TFC_Year_.1958.1959.,TIN_TFC_Year_.1959.1960.,TIN_TFC_Year_.1960.1961.,TIN_TFC_Year_.1961.1962.,TIN_TFC_Year_.1962.1963.,TIN_TFC_Year_.1963.1964.,TIN_TFC_Year_.1964.1965.,TIN_TFC_Year_.1965.1966.,TIN_TFC_Year_.1966.1967.,TIN_TFC_Year_.1967.1968.,TIN_TFC_Year_.1968.1969.,TIN_TFC_Year_.1969.1970.,TIN_TFC_Year_.1970.1971.,TIN_TFC_Year_.1971.1972.,TIN_TFC_Year_.1972.1973.,TIN_TFC_Year_.1973.1974.,TIN_TFC_Year_.1974.1975.,TIN_TFC_Year_.1975.1976.,TIN_TFC_Year_.1976.1977.,TIN_TFC_Year_.1977.1978.,TIN_TFC_Year_.1978.1979.,TIN_TFC_Year_.1979.1980.,TIN_TFC_Year_.1980.1981.,TIN_TFC_Year_.1981.1982.,TIN_TFC_Year_.1982.1983.,TIN_TFC_Year_.1983.1984.,TIN_TFC_Year_.1984.1985.,TIN_TFC_Year_.1985.1986.,TIN_TFC_Year_.1986.1987.,TIN_TFC_Year_.1987.1988.,TIN_TFC_Year_.1988.1989.,TIN_TFC_Year_.1989.1990.,TIN_TFC_Year_.1990.1991.,TIN_TFC_Year_.1991.1992.,TIN_TFC_Year_.1992.1993.,TIN_TFC_Year_.1993.1994.,TIN_TFC_Year_.1994.1995.,TIN_TFC_Year_.1995.1996.,TIN_TFC_Year_.1996.1997.,TIN_TFC_Year_.1997.1998.,TIN_TFC_Year_.1998.1999.,TIN_TFC_Year_.1999.2000.,TIN_TFC_Year_.2000.2001.,TIN_TFC_Year_.2001.2002.,TIN_TFC_Year_.2002.2003.,TIN_TFC_Year_.2003.2004.,TIN_TFC_Year_.2004.2005.,TIN_TFC_Year_.2005.2006.,TIN_TFC_Year_.2006.2007.,TIN_TFC_Year_.2007.2008.,TIN_TFC_Year_.2008.2009.,TIN_TFC_Year_.2009.2010.,TIN_TFC_Year_.2010.2011.,TIN_TFC_Year_.2011.2012.,TIN_TFC_Year_.2012.2013.,TIN_TFC_Year_.2013.2014.,TIN_TFC_Year_.2014.2015.,TIN_TFC_Year_.2015.2016.,TIN_TFC_Year_.2016.2017.,TIN_TFC_Year_.2017.2018.,TIN_TFC_Year_.2018.2019.,TIN_TFC_Year_.2019.2020.,TIN_TFC_Year_.2020.2021.,TIN_TFC_Year_.2021.2022.
18689,0,Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
